albumid,event,name,price,salt,sort_by_rating,time,userid
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,168
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,168
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,168
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,168
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
19,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,169
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
5,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,170
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
3,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
4,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
11,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,171
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
1,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
3,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
14,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,172
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
3,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
4,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
5,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,173
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
11,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
19,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,174
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,175
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
4,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
14,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,176
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,177
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
3,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
5,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
7,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
11,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,178
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
8,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
19,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,179
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
8,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
10,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,180
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,181
